bioid_number;0x;0y;1x;1y;2x;2y;3x;3y;4x;4y;5x;5y;6x;6y;7x;7y;8x;8y;9x;9y;10x;10y;11x;11y;12x;12y;13x;13y;14x;14y;15x;15y;16x;16y;17x;17y;18x;18y;19x;19y
1166;171.613;90.6587;233.733;89.318;176.529;157.248;235.074;152.779;143.904;75.4638;188.56;79.6577;213.175;76.8046;259.653;75.4638;144.258;93.8417;160.44;91.9994;184.126;93.787;220.772;92.4463;244.853;88.7676;260.994;91.5525;201.109;130.433;191.277;134.903;213.175;133.562;202.449;152.779;202.896;168.421;203.343;199.257
1167;176.529;84.8489;234.18;82.6144;179.21;146.075;235.967;142.5;150.608;68.7602;195.05;68.9882;218.513;69.7258;256.972;67.4195;148.373;86.1896;166.697;85.2958;188.595;86.1896;224.348;83.9551;244.905;82.1674;257.866;84.8489;212.281;121.048;198.874;123.73;222.113;123.283;210.047;139.819;210.047;162.164;210.047;189.872
1168;171.166;91.1056;235.52;89.318;172.953;156.801;237.755;153.226;142.564;74.1231;188.129;76.6487;215.41;74.1231;264.123;75.4638;139.435;92.4463;160.44;90.6587;183.679;92.8932;223.007;92.4463;247.594;89.1141;265.91;94.234;198.874;134.009;190.557;135.528;214.516;134.456;202.002;151.885;202.002;171.102;203.79;204.62
1169;172.953;90.2118;238.202;89.318;175.188;162.164;235.52;161.717;143.457;72.7824;191.277;76.8046;218.091;76.3576;267.251;75.9107;141.223;89.7649;160.887;90.6587;186.361;93.787;225.688;92.8932;251.609;91.1056;269.485;93.787;204.684;139.372;192.17;138.031;217.197;137.584;204.684;155.46;206.656;179.6;207.365;209.983
1170;176.975;79.0391;240.436;79.0391;176.975;149.204;237.755;149.204;146.139;64.2911;193.064;64.2911;219.432;63.3973;268.592;65.6319;149.296;79.4843;164.015;79.0391;189.042;81.2736;227.503;80.4708;252.95;79.486;271.72;83.9551;206.918;120.155;195.301;124.36;217.197;123.283;207.812;145.181;207.365;163.952;207.365;194.788
1171;168.484;100.044;235.52;99.1499;168.931;169.314;235.967;168.421;137.648;80.8267;183.679;83.5082;215.867;84.0622;263.676;81.7205;140.014;100.453;156.865;101.384;180.998;102.725;222.56;101.831;246.693;100.491;266.357;102.278;198.427;146.969;187.254;148.757;213.175;147.416;200.215;164.845;201.109;188.085;203.343;219.368
1172;165.356;94.234;229.264;93.787;170.272;159.036;229.264;158.142;137.201;76.8046;181.891;79.486;211.429;77.6469;254.737;74.57;136.27;96.3963;152.842;96.0216;177.869;95.1278;217.78;94.3509;241.488;93.9999;260.547;94.234;196.193;136.243;185.322;139.176;208.706;137.584;197.533;156.354;197.98;176.465;199.768;205.067
1173;131.391;65.6319;181.445;73.2293;123.347;123.73;170.272;129.093;109.939;45.521;149.714;54.9061;172.216;57.1263;205.131;63.3973;104.079;61.2014;122.453;63.8442;141.223;67.8664;172.953;73.2293;191.89;74.1635;202.002;79.486;155.971;107.194;143.904;105.407;163.121;108.088;148.373;123.73;145.245;139.819;141.67;164.398
1174;150.608;14.6844;202.449;12.0029;159.099;70.5478;202.449;66.0788;137.059;0.551637;170.487;-2.65077;188.332;-3.45885;218.604;-2.47648;129.427;15.8612;140.31;15.4879;158.652;15.1313;193.448;12.3571;210.94;12.0029;220.326;12.4498;180.551;42.8396;168.484;46.4148;193.511;44.1803;181.891;60.7159;182.338;78.5922;182.785;108.535
1175;175.635;72.3355;221.666;69.2071;180.998;126.411;221.666;122.836;157.758;62.9504;186.361;62.9504;210.494;60.7159;239.543;58.0344;155.971;73.6762;166.697;72.7824;181.891;72.7824;213.622;70.9947;229.711;68.3133;240.883;70.5478;199.321;103.619;189.042;103.172;210.047;101.831;199.321;122.836;199.321;133.562;200.662;164.398
1176;173.4;72.3355;219.432;70.1009;176.529;121.942;220.326;120.602;156.865;63.8442;184.573;63.3973;209.6;61.6097;238.202;61.6097;152.842;74.1231;165.356;73.6762;180.998;73.2293;212.27;71.7986;228.817;70.5478;238.202;73.6762;198.427;106.747;185.914;104.96;209.6;104.066;198.427;117.92;198.67;132.104;197.086;154.567
1177;175.635;71.8886;221.666;67.4195;180.551;123.73;220.772;120.155;157.758;64.738;187.254;62.5035;211.834;59.3751;236.861;57.5875;155.077;74.1231;165.803;72.7824;181.891;71.8886;213.622;68.3133;228.35;66.5629;237.755;68.7602;202.896;106.3;191.277;102.278;212.728;102.278;203.273;117.468;203.76;130.102;205.605;155.886
1178;179.657;68.3133;225.242;66.9726;183.232;118.814;220.772;117.473;163.121;61.1628;192.617;59.3751;217.001;56.0034;240.883;57.1406;159.546;70.9947;171.166;69.654;186.807;68.7602;216.71;68.5347;232.737;66.3284;241.777;69.654;205.578;99.1499;193.064;99.1499;215.856;98.703;204.733;113.812;204.404;127.679;204.772;151.45
1179;178.316;64.738;224.795;62.5035;182.785;118.814;220.772;117.026;160.44;54.9061;189.042;53.5653;213.27;50.0104;241.33;49.5432;159.099;66.9726;169.825;66.0788;185.02;65.6319;215.951;63.9619;231.945;62.5035;241.777;63.3973;202.449;92.8932;193.958;95.1278;212.728;93.787;202.002;113.898;202.543;126.343;204.237;152.779
1180;179.21;65.1849;224.795;62.5035;183.679;114.792;224.795;112.11;161.241;55.857;192.17;55.7999;214.963;53.1184;239.989;53.1184;157.568;67.128;170.719;66.9726;186.807;66.0788;216.751;63.4677;232.582;61.8505;241.777;65.1849;204.684;94.234;194.405;93.787;215.856;93.3401;204.329;109.908;205.026;124.176;206.393;147.284
1181;177.869;64.2911;223.454;62.0566;184.573;116.579;223.007;114.792;162.211;54.2604;190.383;52.6715;212.728;52.2246;238.202;49.9901;159.938;64.3573;169.825;65.1849;185.467;64.738;215.511;63.1862;231.051;61.1628;239.37;60.0339;203.79;93.3401;193.958;93.3401;212.81;93.5702;202.896;111.663;203.342;124.755;204.684;149.651
1182;180.998;69.2071;226.582;67.8664;187.254;118.367;222.56;118.367;165.356;60.7159;193.958;60.7159;216.75;60.269;241.33;58.4813;162.228;69.654;173.847;70.1009;188.595;70.1009;219.432;68.7602;233.918;67.4768;244.012;68.7602;206.025;97.8092;193.511;99.1499;215.41;99.1499;205.07;113.648;205.052;126.385;205.131;150.097
1183;172.06;53.1184;215.856;51.3308;176.529;98.2561;215.856;97.3623;156.865;42.3926;181.891;41.4988;204.237;40.1581;229.711;39.7112;155.524;54.0123;164.015;53.1184;179.657;53.5653;207.812;51.3308;223.454;51.7777;232.839;52.6715;192.17;75.0169;184.126;78.1453;202.449;77.2515;192.617;92.8932;193.064;104.513;192.617;129.093
1184;177.869;67.4195;223.454;65.6319;180.998;119.708;220.326;117.473;162.228;58.9282;189.936;59.3751;214.963;55.7999;236.861;54.4592;159.099;68.3133;170.272;67.8664;185.467;68.7602;216.393;66.5362;231.498;64.738;240.883;66.0788;200.662;99.5968;191.277;98.703;213.622;96.4685;200.911;113.508;202.449;132.668;201.109;156.801
1185;176.529;72.7824;222.56;72.3355;177.869;125.071;219.879;123.73;156.418;65.6319;187.701;67.8664;211.387;66.0788;239.989;65.1849;155.077;73.6762;168.037;73.2293;183.679;73.6762;213.622;74.1231;230.158;72.7824;238.649;73.2293;197.533;110.77;187.701;106.747;209.6;106.747;197.98;119.708;197.98;134.903;197.533;160.823
1186;185.02;69.654;232.839;65.6319;189.936;125.071;229.711;122.389;164.015;62.5035;196.639;60.269;222.113;57.5875;248.481;52.6715;166.25;70.5478;175.635;70.1009;192.17;70.1009;225.688;66.9726;239.989;65.1849;250.715;63.8442;212.728;104.96;200.215;100.044;221.666;100.491;211.834;119.261;212.281;130.88;214.069;162.611
1187;183.232;69.654;232.392;67.4195;186.807;121.942;230.158;119.261;166.697;59.8221;196.639;60.7159;220.772;58.4813;249.375;59.8221;163.121;70.1009;174.741;69.2071;190.83;70.1009;223.901;69.2071;238.649;66.9726;249.375;68.7602;208.706;105.854;196.639;100.938;219.432;101.384;206.837;117.66;207.777;129.907;209.6;155.46
1188;184.126;78.1453;231.945;77.2515;187.701;131.774;227.476;130.433;165.803;70.5478;196.639;71.8886;221.666;69.2071;251.162;70.9947;163.121;80.8267;176.529;78.1453;190.83;80.3798;223.901;79.486;238.649;77.2515;249.375;79.0391;206.025;117.026;194.852;113.004;218.538;113.004;206.918;126.411;207.365;142.053;207.812;168.868
1189;183.232;75.4638;231.051;75.9107;183.232;130.433;224.348;132.668;164.015;66.5257;197.086;68.3133;220.326;68.3133;249.375;68.7602;163.121;73.2293;174.741;74.1231;190.383;77.2515;223.007;78.1453;238.649;76.8046;248.928;79.0391;205.578;114.345;194.405;110.323;214.629;111.315;202.896;128.646;202.896;137.584;200.215;164.398
1190;181.891;54.9061;228.37;54.0123;184.126;106.747;226.135;105.854;164.462;45.521;193.511;44.6272;218.538;41.9457;245.799;45.0741;160.44;56.6937;173.4;55.7999;188.148;56.2468;221.666;54.4592;235.074;54.0123;246.246;56.6937;205.131;83.0613;193.511;83.5082;215.856;83.0613;205.131;99.1499;205.578;114.792;205.131;142.5
1191;171.166;49.5432;217.644;49.5432;173.4;99.5968;210.047;100.938;158.652;39.2643;179.657;39.2643;205.131;38.3705;230.158;37.9236;156.444;49.597;163.121;49.9901;177.422;49.9901;210.494;49.5432;224.174;49.9898;237.308;52.2246;185.467;71.8886;179.21;75.9107;197.98;76.3576;188.595;93.787;189.042;105.854;187.701;134.903
1192;182.785;66.9726;230.604;66.5257;183.679;119.708;228.37;117.92;165.803;57.1406;194.405;59.8221;218.985;58.4813;246.693;57.5875;164.462;66.0788;175.188;67.4195;190.83;68.3133;222.56;67.4195;237.755;66.9726;247.587;66.5257;206.025;100.938;194.405;99.1499;217.197;98.703;205.578;114.345;205.578;125.964;206.025;152.332
1193;166.25;56.2468;214.516;54.0123;172.506;108.982;214.516;108.088;153.736;45.0741;179.21;45.0741;204.237;43.2865;231.498;44.6272;149.714;58.4813;160.887;56.6937;174.294;57.1406;206.918;55.353;222.113;54.9061;231.498;56.6937;189.936;85.2958;181.445;84.8489;200.662;84.8489;191.277;103.172;191.277;113.898;191.723;145.181
1194;172.506;63.8442;218.091;62.0566;174.294;113.898;218.091;111.216;153.112;51.9789;181.445;54.9061;207.812;52.2246;233.733;51.7777;152.396;63.3973;162.713;64.0849;178.763;64.738;210.494;62.9504;227.029;62.9504;235.52;62.0566;196.193;95.5747;184.126;93.787;207.365;92.8932;196.193;108.088;197.49;122.1;197.533;147.416
1195;178.316;71.4417;224.795;70.9947;178.763;122.389;223.454;119.708;159.099;62.9504;190.383;62.9504;214.069;60.7159;240.883;59.3751;159.099;71.8886;169.825;71.4417;185.467;71.8886;217.197;71.8886;234.18;71.4417;242.671;70.9947;202.002;104.513;191.277;104.066;212.728;103.172;201.814;118.39;202.194;130.613;202.449;155.907
1196;174.741;67.4195;221.219;66.5257;180.104;117.026;221.219;114.345;155.971;60.269;184.573;59.8221;210.047;57.1406;236.414;57.5875;155.077;69.2071;166.25;68.7602;180.998;68.7602;214.235;67.478;230.158;67.4195;239.096;67.4195;197.533;100.938;187.254;100.044;209.6;98.703;199.768;112.557;200.215;123.283;200.215;149.651
1197;170.272;66.0788;217.197;64.2911;173.4;117.92;214.516;117.473;155.524;55.7999;182.338;58.0344;204.684;55.7999;231.498;54.0123;151.753;65.2841;162.674;66.0788;176.975;66.9726;208.259;65.6319;223.901;64.738;234.18;65.6319;191.277;98.703;181.445;96.4685;204.237;96.0216;192.617;111.216;192.617;132.221;192.17;155.013
1198;171.613;65.1849;217.197;63.3973;174.741;115.239;217.197;114.345;155.524;56.6937;181.891;55.7999;208.079;51.1485;234.627;53.5653;152.842;64.738;163.568;66.0788;178.763;67.8664;208.64;64.717;224.857;62.6066;234.18;64.2911;192.617;94.6809;184.126;96.0216;204.237;94.6809;195.389;110.923;196.01;123.681;197.086;148.757
1199;167.59;62.5035;214.963;61.1628;172.506;113.004;212.728;113.004;151.055;52.2246;179.21;54.0123;204.237;52.2246;227.923;51.7777;148.82;62.9504;159.993;63.8442;175.188;64.2911;207.065;62.4613;221.666;62.9504;229.264;64.2911;190.83;91.9994;180.104;93.3401;202.05;93.4953;190.383;108.088;191.723;120.155;189.042;145.181
1200;166.697;64.2911;216.303;63.8442;173.4;113.898;213.622;113.898;154.183;54.9061;180.551;54.9061;204.237;53.5653;232.392;53.5653;151.055;64.2911;161.334;64.738;175.188;65.1849;208.259;64.2911;224.109;63.5953;233.733;64.2911;191.723;93.3401;180.551;95.1278;202.896;94.234;192.17;109.429;192.617;121.495;192.617;148.31
1201;167.144;61.1628;215.856;59.8221;171.613;112.11;209.153;111.663;150.608;53.1184;182.785;53.1184;205.131;50.8839;234.627;52.6715;151.949;62.5035;161.334;62.5035;175.635;61.6097;208.259;60.7159;222.56;60.269;232.392;61.1628;191.723;88.4242;181.891;91.1056;202.409;90.9729;189.744;106.069;190.83;119.708;190.83;149.204
1202;177.422;62.5035;223.901;66.0788;176.082;115.239;215.856;115.239;158.652;54.0123;189.489;54.4592;215.237;53.2036;240.883;56.6937;156.865;61.6097;169.825;63.8442;182.785;63.8442;215.856;66.0788;230.604;66.0788;239.99;65.8718;199.768;94.6809;188.595;94.234;210.494;95.5747;196.113;111.188;195.771;127.308;195.746;153.673
1203;177.422;63.8442;225.688;63.3973;176.975;113.898;219.879;113.451;160.424;53.0263;189.489;55.7999;213.622;53.1184;242.671;57.1406;157.758;64.2911;170.272;64.2911;183.679;64.738;217.197;64.2911;231.498;64.2911;241.777;65.1849;201.109;96.0216;188.148;93.3401;211.387;93.787;199.768;106.747;198.427;126.411;197.533;154.12
1204;174.741;63.3973;223.454;62.5035;178.763;115.239;223.007;113.004;158.652;53.5653;189.489;55.353;212.728;52.6715;240.883;54.0123;156.418;63.3973;168.931;64.2911;182.785;64.2911;215.41;63.3973;230.158;62.5035;241.33;62.9504;199.768;93.3401;189.042;93.787;211.387;92.4463;199.321;108.088;200.867;122.429;201.109;151.885
1205;172.953;64.738;218.538;64.2911;174.294;116.579;221.666;114.345;151.502;59.3751;184.126;54.9061;209.153;54.4592;236.414;55.7999;154.183;66.5257;164.462;66.0788;178.763;65.6319;212.281;65.1849;226.135;64.738;237.605;63.0725;197.086;96.9154;186.361;96.4685;206.918;95.1278;197.533;110.77;197.98;123.73;197.533;152.332
1206;175.188;66.5257;221.666;65.6319;174.741;116.132;221.666;114.345;156.865;57.1406;186.361;58.4813;211.834;57.1406;238.202;56.2468;156.865;67.8664;167.59;67.4195;181.891;67.8664;213.622;67.4195;228.817;65.6319;239.096;66.5257;199.768;99.5968;187.254;96.9154;209.6;96.9154;199.321;110.323;198.874;123.73;197.533;152.332
1207;175.188;66.5257;221.666;65.6319;174.741;116.132;221.219;116.132;159.099;56.6937;186.361;58.4813;211.834;57.1406;239.989;56.6937;156.865;67.8664;167.59;67.4195;181.891;67.8664;213.622;67.4195;228.817;65.6319;239.096;66.5257;199.768;99.5968;187.254;96.9154;209.6;96.9154;197.98;111.216;198.427;124.624;197.533;152.779
1208;179.657;64.738;225.242;62.9504;182.338;113.898;227.923;111.216;160.887;56.2468;190.383;54.9061;214.963;53.1184;243.118;54.9061;160.887;65.6319;172.06;65.6319;186.361;66.5257;217.644;64.2911;232.839;63.3973;243.328;60.9599;204.684;94.6809;193.511;95.5747;215.69;93.6573;203.79;108.088;204.484;121.456;206.471;147.863
1209;173.847;66.5257;220.326;64.2911;177.422;117.026;221.666;113.898;153.289;59.3751;187.254;58.9282;210.494;55.7999;235.52;53.5653;154.183;69.2071;165.356;68.3133;180.551;67.8664;211.703;65.7752;226.135;63.8442;238.202;63.3973;200.215;99.5968;187.254;96.4685;210.94;94.6809;200.215;110.77;200.215;124.624;200.472;151.719
1210;176.529;60.269;223.454;58.0344;180.998;113.451;225.242;108.982;156.418;52.2246;186.361;49.9901;214.069;47.7555;241.777;50.8839;156.418;62.5035;168.931;61.1628;183.679;62.5035;216.75;59.3751;231.945;58.9282;240.883;60.7159;202.449;94.6809;190.383;90.6587;212.728;90.6587;202.449;104.96;203.702;120.664;203.343;149.204
1211;170.272;57.5875;214.963;53.5653;175.188;106.3;221.666;101.384;150.608;49.5432;180.104;46.8617;203.79;43.2865;232.392;43.7334;150.161;61.1628;161.334;58.9282;176.082;58.4813;208.052;54.695;223.007;53.5653;232.839;52.6715;194.405;86.1896;182.785;85.2958;205.131;83.9551;194.405;98.2561;196.193;112.557;199.512;138.802
1212;171.166;63.3973;217.644;62.0566;171.166;117.473;220.772;114.792;149.267;56.6937;181.891;53.5653;206.918;51.3308;237.755;51.7777;148.373;66.9726;159.342;64.8466;178.316;64.2911;208.417;62.9921;228.37;62.0566;238.202;64.738;194.852;96.0216;184.126;95.5747;206.025;95.1278;194.852;110.77;195.299;125.071;195.299;155.907
1213;172.953;58.9282;219.432;55.353;177.422;111.663;224.795;106.747;152.396;51.3308;185.914;48.2025;209.153;45.521;237.308;43.7334;152.842;62.5035;164.909;60.269;178.763;58.9282;212.281;56.6937;227.029;54.9061;236.414;55.353;198.874;91.1056;188.595;88.8711;209.6;87.5303;199.768;103.172;199.768;120.155;202.449;146.969
1214;178.763;68.3133;216.75;68.3133;185.467;106.3;216.75;104.513;167.144;61.1628;190.383;62.0566;210.047;61.6097;231.051;61.6097;164.777;70.3899;173.4;69.654;185.467;68.7602;212.281;69.2071;225.3;67.855;234.899;67.7743;202.896;83.5082;196.193;89.7649;208.706;90.2118;202.896;101.831;203.343;114.345;202.896;133.562
1215;178.316;70.9947;215.856;68.3133;182.338;105.407;216.75;103.619;164.015;64.738;186.807;62.0566;205.131;62.5035;227.029;61.1628;161.334;73.6762;172.06;71.4417;183.232;70.9947;210.494;68.7602;223.66;68.0449;229.711;67.8664;202.449;85.7427;194.852;91.5525;206.471;90.2118;200.662;100.491;202.002;113.004;199.768;131.327
1216;175.188;72.3355;213.622;72.3355;180.998;110.77;211.387;109.876;162.544;67.2614;183.679;66.0788;202.449;66.5257;225.688;64.738;156.779;73.7549;168.931;73.6762;181.445;73.2293;207.812;72.7824;220.326;72.7824;231.107;71.6962;197.98;90.6587;189.936;95.1278;203.343;95.1278;197.319;106.066;197.086;117.473;198.427;136.243
1217;172.953;74.1231;211.387;72.3355;180.998;111.216;210.94;109.876;159.993;69.654;180.551;67.8664;199.768;68.3133;222.56;64.2911;157.395;76.4391;166.697;75.9107;179.657;75.4638;205.131;73.2293;217.644;72.7824;227.876;71.2329;196.639;91.9994;189.489;97.3623;202.896;95.5747;196.193;106.747;196.639;120.155;196.639;135.796
1218;173.847;74.1231;211.387;70.1009;180.998;111.216;212.281;108.535;159.969;69.4181;180.551;66.5257;200.662;65.1849;223.201;62.5651;157.758;78.1453;167.144;74.57;180.551;72.7824;205.131;71.8886;217.644;70.1009;229.387;69.0052;197.086;89.318;190.383;95.1278;203.036;94.8013;196.639;106.3;197.533;117.92;199.321;134.009
1219;172.06;71.8886;210.047;70.1009;179.657;110.323;209.6;107.641;157.758;67.8664;179.657;65.1849;196.193;65.1849;220.772;62.5035;156.865;75.4638;166.697;73.6762;178.763;72.7824;203.343;71.4417;215.856;70.1009;226.582;70.5478;193.958;87.0834;188.148;93.787;201.109;91.9994;194.852;104.513;196.193;117.92;197.086;135.349
1220;179.657;62.0566;217.644;60.7159;186.807;100.491;214.069;99.1499;165.803;54.9061;188.265;51.6933;206.204;51.9516;227.476;50.8839;163.568;65.6319;173.4;63.3973;185.914;61.6097;210.94;61.1628;223.454;61.1628;232.392;61.6097;200.662;70.1009;195.746;78.5922;205.578;78.1453;200.215;90.2118;200.662;109.876;201.555;128.199
1221;172.506;74.1231;210.047;73.2293;178.763;112.557;207.812;112.11;158.686;69.8452;180.551;67.8664;198.874;68.7602;221.666;65.6319;156.865;78.1453;167.144;75.0169;178.316;75.0169;204.237;75.0169;215.856;73.6762;226.135;73.6762;195.299;91.9994;188.595;96.4685;201.109;96.0216;193.958;108.088;194.405;121.495;194.405;136.243
1222;173.4;70.9947;210.047;70.1009;178.763;108.088;207.365;107.194;161.479;65.5888;182.785;64.2911;197.6;64.8273;221.666;62.5035;158.652;73.6762;167.144;71.8886;179.21;71.8886;203.79;71.4417;216.75;71.4417;226.294;70.1261;193.064;87.0834;187.939;93.1646;199.464;92.8589;193.064;104.066;193.064;116.132;194.852;134.009
1223;172.06;73.2293;209.153;72.3355;177.422;110.77;206.471;108.088;158.205;67.4195;178.763;65.6319;196.639;66.9726;219.432;64.2911;156.221;74.3978;166.25;73.6762;177.869;73.6762;202.896;72.3355;214.963;71.8886;224.402;71.5925;192.799;90.0819;187.254;93.787;197.771;94.2914;192.355;105.708;193.511;118.367;194.405;135.796
1224;172.06;74.1231;208.706;72.7824;176.975;110.77;206.918;109.429;158.652;68.3133;179.21;67.4195;196.639;67.4195;220.772;65.1849;156.865;75.9107;165.803;74.1231;177.422;74.57;202.449;74.1231;214.516;73.2293;225.688;74.1231;191.723;89.7649;186.361;94.6809;197.533;95.1278;192.17;106.747;193.064;115.239;192.617;133.562
1225;173.847;69.2071;210.494;67.8664;177.422;103.619;212.281;101.831;160.887;63.8442;181.891;61.1628;198.427;62.0566;222.814;60.3052;158.24;70.9437;168.037;70.1009;180.104;69.2071;205.131;67.8664;216.75;68.3133;228.842;67.2871;194.852;83.9551;188.595;88.4242;202.002;87.9772;194.852;97.8092;194.852;111.216;197.168;131.735
1226;172.506;74.1231;209.6;72.3355;179.21;109.876;210.94;108.088;162.524;68.0763;180.998;67.8664;199.321;67.8664;222.534;63.8525;157.075;75.8398;168.037;74.57;179.657;74.1231;205.578;74.1231;216.303;72.7824;227.923;73.2293;194.405;91.1056;188.148;95.5747;202.449;95.1278;195.299;104.96;195.299;118.367;196.639;135.796
